frozen_pdb_manifest_version,selection_spec_id,pdb_id,release_date,experimental_method,modality,resolution_combined,resolution_band,polymer_entity_count,deposited_protein_instance_count,chain_id,protein_chains_in_entity,chain_length_metadata,chain_length_parsed,num_ca_atoms,fraction_ca_present,num_nonpolymer_ligands,nonpolymer_bound_components,ligand_state,has_metal,organism,is_membrane_annotated,qscore,clashscore,validation_available,validation_quality_fields,mmcif_deposited_url,validation_url_primary,pdb_stratum,entry_exclusion_code,mmcif_sha256,validation_pdf_sha256,download_status,parse_status,graph_status,topology_status
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6JCT,2019-07-31T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.18,2p5_to_3p5,1,1,A,A,516,,,,0,,apo_like,N,Adeno-associated virus - 5,N,0.446,4.52,Y,"{""em.atom_inclusion_all_atoms"":0.722,""em.atom_inclusion_backbone"":0.805,""em.qscore"":0.446,""geometry.angles_rmsz"":0.66,""geometry.bonds_rmsz"":0.33,""geometry.clashscore"":4.52,""geometry.percent_ramachandran_outliers"":0.19,""geometry.percent_rotamer_outliers"":0.44,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2025-06-16T07:33:00+0000""}",https://files.rcsb.org/download/6JCT.cif,https://www.ebi.ac.uk/pdbe/entry-files/6jct_validation.pdf,cryo_em_robustness,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6JJA,2019-07-17T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,2.91,2p5_to_3p5,1,1,A,A,174,,,,1,CA,ligand_or_cofactor_bound,Y,Extra small virus,N,0.498,5.53,Y,"{""em.atom_inclusion_all_atoms"":0.6831,""em.atom_inclusion_backbone"":0.67,""em.author_provided_fsc_resolution_by_cutoff_pt143"":2.91,""em.qscore"":0.498,""geometry.angles_rmsz"":0.57,""geometry.bonds_rmsz"":0.7,""geometry.clashscore"":5.53,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.0,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2022-12-07T02:10:00+0000""}",https://files.rcsb.org/download/6JJA.cif,https://www.ebi.ac.uk/pdbe/entry-files/6jja_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6JN9,2020-02-12T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.8,gt_3p5,1,1,A,A,419,,,,1,,ligand_or_cofactor_bound,N,Thermococcus profundus,N,0.423,3.18,Y,"{""em.atom_inclusion_all_atoms"":0.6308,""em.atom_inclusion_backbone"":0.7153,""em.qscore"":0.423,""geometry.angles_rmsz"":0.47,""geometry.bonds_rmsz"":0.34,""geometry.clashscore"":3.18,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":6.16,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2022-12-07T02:12:00+0000""}",https://files.rcsb.org/download/6JN9.cif,https://www.ebi.ac.uk/pdbe/entry-files/6jn9_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6JNA,2020-02-12T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.8,gt_3p5,1,1,A,A,419,,,,1,,ligand_or_cofactor_bound,N,Thermococcus profundus,N,0.423,2.58,Y,"{""em.atom_inclusion_all_atoms"":0.6265,""em.atom_inclusion_backbone"":0.7576,""em.qscore"":0.423,""geometry.angles_rmsz"":0.45,""geometry.bonds_rmsz"":0.34,""geometry.clashscore"":2.58,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":8.5,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2022-12-07T02:13:00+0000""}",https://files.rcsb.org/download/6JNA.cif,https://www.ebi.ac.uk/pdbe/entry-files/6jna_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6JNC,2020-02-12T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.7,gt_3p5,1,1,A,A,419,,,,1,,ligand_or_cofactor_bound,N,Thermococcus profundus,N,0.452,2.88,Y,"{""em.atom_inclusion_all_atoms"":0.6807,""em.atom_inclusion_backbone"":0.7707,""em.qscore"":0.452,""geometry.angles_rmsz"":0.49,""geometry.bonds_rmsz"":0.43,""geometry.clashscore"":2.88,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":9.38,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2022-12-07T02:15:00+0000""}",https://files.rcsb.org/download/6JNC.cif,https://www.ebi.ac.uk/pdbe/entry-files/6jnc_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6JND,2020-02-12T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.9,gt_3p5,1,1,A,A,419,,,,1,,ligand_or_cofactor_bound,N,Thermococcus profundus,N,0.409,3.48,Y,"{""em.atom_inclusion_all_atoms"":0.6122,""em.atom_inclusion_backbone"":0.7207,""em.qscore"":0.409,""geometry.angles_rmsz"":0.46,""geometry.bonds_rmsz"":0.34,""geometry.clashscore"":3.48,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":9.09,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2022-12-07T02:16:00+0000""}",https://files.rcsb.org/download/6JND.cif,https://www.ebi.ac.uk/pdbe/entry-files/6jnd_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6KLC,2020-03-18T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.9,gt_3p5,1,1,A,A,2218,,,,1,MN,ligand_or_cofactor_bound,Y,Lassa mammarenavirus,N,0.362,10.56,Y,"{""em.atom_inclusion_all_atoms"":0.794,""em.atom_inclusion_backbone"":0.925,""em.author_provided_fsc_resolution_by_cutoff_pt143"":3.87,""em.qscore"":0.362,""geometry.angles_rmsz"":0.44,""geometry.bonds_rmsz"":0.25,""geometry.clashscore"":10.56,""geometry.percent_ramachandran_outliers"":0.21,""geometry.percent_rotamer_outliers"":0.8,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-03-19T15:29:00+0000""}",https://files.rcsb.org/download/6KLC.cif,https://www.ebi.ac.uk/pdbe/entry-files/6klc_validation.pdf,stress,length_outside_80_800,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6KLD,2020-03-18T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.58,gt_3p5,1,1,A,A,2209,,,,2,"MN,ZN",ligand_or_cofactor_bound,Y,Machupo virus,N,0.46,7.69,Y,"{""em.atom_inclusion_all_atoms"":0.766,""em.atom_inclusion_backbone"":0.869,""em.author_provided_fsc_resolution_by_cutoff_pt143"":3.55,""em.qscore"":0.46,""geometry.angles_rmsz"":0.5,""geometry.bonds_rmsz"":0.27,""geometry.clashscore"":7.69,""geometry.percent_ramachandran_outliers"":0.06,""geometry.percent_rotamer_outliers"":0.0,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-10-01T01:11:00+0000""}",https://files.rcsb.org/download/6KLD.cif,https://www.ebi.ac.uk/pdbe/entry-files/6kld_validation.pdf,stress,length_outside_80_800,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6KWX,2020-04-01T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.75,gt_3p5,1,1,A,A,1878,,,,2,,ligand_or_cofactor_bound,N,Homo sapiens,N,0.357,13.74,Y,"{""em.atom_inclusion_all_atoms"":0.584,""em.atom_inclusion_backbone"":0.76,""em.author_provided_fsc_resolution_by_cutoff_pt143"":3.75,""em.qscore"":0.357,""geometry.angles_rmsz"":0.79,""geometry.bonds_rmsz"":0.47,""geometry.clashscore"":13.74,""geometry.percent_ramachandran_outliers"":0.34,""geometry.percent_rotamer_outliers"":2.39,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,mogul,buster-report,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2024-03-19T16:57:00+0000""}",https://files.rcsb.org/download/6KWX.cif,https://www.ebi.ac.uk/pdbe/entry-files/6kwx_validation.pdf,stress,length_outside_80_800,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6KZO,2019-12-18T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.3,2p5_to_3p5,1,1,A,A,2261,,,,4,"CA,NAG",ligand_or_cofactor_bound,Y,Homo sapiens,Y,0.508,36.01,Y,"{""em.atom_inclusion_all_atoms"":0.725,""em.atom_inclusion_backbone"":0.829,""em.qscore"":0.508,""geometry.angles_rmsz"":0.61,""geometry.bonds_rmsz"":0.48,""geometry.clashscore"":36.01,""geometry.percent_ramachandran_outliers"":0.74,""geometry.percent_rotamer_outliers"":9.36,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,mogul,buster-report,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2024-10-21T02:58:00+0000""}",https://files.rcsb.org/download/6KZO.cif,https://www.ebi.ac.uk/pdbe/entry-files/6kzo_validation.pdf,stress,length_outside_80_800,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6KZP,2019-12-18T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.1,2p5_to_3p5,1,1,A,A,2146,,,,5,"CA,NAG",ligand_or_cofactor_bound,Y,Homo sapiens,Y,0.548,9.77,Y,"{""em.atom_inclusion_all_atoms"":0.772,""em.atom_inclusion_backbone"":0.843,""em.qscore"":0.548,""geometry.angles_rmsz"":0.6,""geometry.bonds_rmsz"":0.38,""geometry.clashscore"":9.77,""geometry.percent_ramachandran_outliers"":0.3,""geometry.percent_rotamer_outliers"":2.88,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,mogul,buster-report,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2024-10-27T04:54:00+0000""}",https://files.rcsb.org/download/6KZP.cif,https://www.ebi.ac.uk/pdbe/entry-files/6kzp_validation.pdf,stress,length_outside_80_800,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6L42,2020-05-13T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.4,2p5_to_3p5,1,1,A,A,2109,,,,1,MG,ligand_or_cofactor_bound,Y,Phlebovirus WCH/97/HN/China/2011,N,0.432,41.52,Y,"{""em.atom_inclusion_all_atoms"":0.817,""em.atom_inclusion_backbone"":0.951,""em.qscore"":0.432,""geometry.angles_rmsz"":2.15,""geometry.bonds_rmsz"":0.93,""geometry.clashscore"":41.52,""geometry.percent_ramachandran_outliers"":2.02,""geometry.percent_rotamer_outliers"":6.61,""summary.attempted_validation_steps"":""visualanalysis,mogul,molprobity,validation-pack,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2025-06-25T03:47:00+0000""}",https://files.rcsb.org/download/6L42.cif,https://www.ebi.ac.uk/pdbe/entry-files/6l42_validation.pdf,stress,length_outside_80_800,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6L53,2020-04-15T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.63,gt_3p5,1,1,A,A,3661,,,,0,,apo_like,N,Homo sapiens,N,0.343,8.37,Y,"{""em.atom_inclusion_all_atoms"":0.796,""em.atom_inclusion_backbone"":0.913,""em.qscore"":0.343,""geometry.angles_rmsz"":0.44,""geometry.bonds_rmsz"":0.23,""geometry.clashscore"":8.37,""geometry.percent_ramachandran_outliers"":0.27,""geometry.percent_rotamer_outliers"":2.57,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-03-19T17:06:00+0000""}",https://files.rcsb.org/download/6L53.cif,https://www.ebi.ac.uk/pdbe/entry-files/6l53_validation.pdf,stress,length_outside_80_800,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6LAT,2019-12-04T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.4,2p5_to_3p5,1,1,A,A,477,,,,0,,apo_like,N,Hepatitis E virus,N,0.534,4.04,Y,"{""em.atom_inclusion_all_atoms"":0.666,""em.atom_inclusion_backbone"":0.767,""em.qscore"":0.534,""geometry.angles_rmsz"":0.64,""geometry.bonds_rmsz"":0.49,""geometry.clashscore"":4.04,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":1.05,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2025-06-24T12:19:00+0000""}",https://files.rcsb.org/download/6LAT.cif,https://www.ebi.ac.uk/pdbe/entry-files/6lat_validation.pdf,cryo_em_robustness,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6LB0,2019-12-04T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.6,gt_3p5,1,1,A,A,477,,,,0,,apo_like,N,Hepatitis E virus,N,0.518,4.07,Y,"{""em.atom_inclusion_all_atoms"":0.888,""em.atom_inclusion_backbone"":0.964,""em.qscore"":0.518,""geometry.angles_rmsz"":0.52,""geometry.bonds_rmsz"":0.3,""geometry.clashscore"":4.07,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.0,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2025-06-10T02:54:00+0000""}",https://files.rcsb.org/download/6LB0.cif,https://www.ebi.ac.uk/pdbe/entry-files/6lb0_validation.pdf,cryo_em_robustness,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6LLE,2020-08-26T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,2.9,2p5_to_3p5,1,1,A,A,1070,,,,3,"ACP,CA,MG",ligand_or_cofactor_bound,Y,Homo sapiens,N,0.576,6.54,Y,"{""em.atom_inclusion_all_atoms"":0.88,""em.atom_inclusion_backbone"":0.901,""em.author_provided_fsc_resolution_by_cutoff_pt143"":2.89,""em.qscore"":0.576,""geometry.angles_rmsz"":0.3,""geometry.bonds_rmsz"":0.13,""geometry.clashscore"":6.54,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.0,""summary.attempted_validation_steps"":""visualanalysis,mogul,buster-report,molprobity,validation-pack,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2025-06-10T02:43:00+0000""}",https://files.rcsb.org/download/6LLE.cif,https://www.ebi.ac.uk/pdbe/entry-files/6lle_validation.pdf,stress,length_outside_80_800,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6LLY,2020-08-26T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,2.8,2p5_to_3p5,1,1,A,A,1070,,,,2,"BEF,MG",ligand_or_cofactor_bound,Y,Homo sapiens,N,0.561,6.33,Y,"{""em.atom_inclusion_all_atoms"":0.809,""em.atom_inclusion_backbone"":0.847,""em.author_provided_fsc_resolution_by_cutoff_pt143"":2.79,""em.qscore"":0.561,""geometry.angles_rmsz"":0.36,""geometry.bonds_rmsz"":0.14,""geometry.clashscore"":6.33,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.12,""summary.attempted_validation_steps"":""visualanalysis,mogul,molprobity,validation-pack,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2025-06-16T03:11:00+0000""}",https://files.rcsb.org/download/6LLY.cif,https://www.ebi.ac.uk/pdbe/entry-files/6lly_validation.pdf,stress,length_outside_80_800,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6LN5,2020-08-26T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,2.8,2p5_to_3p5,1,1,A,A,1059,,,,3,"ACP,CA,MG",ligand_or_cofactor_bound,Y,Homo sapiens,N,0.593,5.32,Y,"{""em.atom_inclusion_all_atoms"":0.875,""em.atom_inclusion_backbone"":0.911,""em.author_provided_fsc_resolution_by_cutoff_pt143"":2.81,""em.qscore"":0.593,""geometry.angles_rmsz"":0.32,""geometry.bonds_rmsz"":0.13,""geometry.clashscore"":5.32,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.12,""summary.attempted_validation_steps"":""visualanalysis,mogul,buster-report,molprobity,validation-pack,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2025-06-25T14:19:00+0000""}",https://files.rcsb.org/download/6LN5.cif,https://www.ebi.ac.uk/pdbe/entry-files/6ln5_validation.pdf,stress,length_outside_80_800,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6LN6,2020-08-26T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,2.9,2p5_to_3p5,1,1,A,A,1059,,,,3,"ACP,CA,MG",ligand_or_cofactor_bound,Y,Homo sapiens,N,0.58,6.53,Y,"{""em.atom_inclusion_all_atoms"":0.772,""em.atom_inclusion_backbone"":0.806,""em.author_provided_fsc_resolution_by_cutoff_pt143"":2.94,""em.qscore"":0.58,""geometry.angles_rmsz"":0.32,""geometry.bonds_rmsz"":0.13,""geometry.clashscore"":6.53,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.0,""summary.attempted_validation_steps"":""visualanalysis,mogul,buster-report,molprobity,validation-pack,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2025-06-17T00:46:00+0000""}",https://files.rcsb.org/download/6LN6.cif,https://www.ebi.ac.uk/pdbe/entry-files/6ln6_validation.pdf,stress,length_outside_80_800,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6LN7,2020-08-26T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,2.8,2p5_to_3p5,1,1,A,A,1059,,,,3,"ACP,CA,MG",ligand_or_cofactor_bound,Y,Homo sapiens,N,0.6,5.7,Y,"{""em.atom_inclusion_all_atoms"":0.84,""em.atom_inclusion_backbone"":0.881,""em.author_provided_fsc_resolution_by_cutoff_pt143"":2.77,""em.qscore"":0.6,""geometry.angles_rmsz"":0.32,""geometry.bonds_rmsz"":0.13,""geometry.clashscore"":5.7,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.0,""summary.attempted_validation_steps"":""visualanalysis,mogul,buster-report,molprobity,validation-pack,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2025-06-26T05:33:00+0000""}",https://files.rcsb.org/download/6LN7.cif,https://www.ebi.ac.uk/pdbe/entry-files/6ln7_validation.pdf,stress,length_outside_80_800,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6LN8,2020-08-26T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.1,2p5_to_3p5,1,1,A,A,1059,,,,2,MG,ligand_or_cofactor_bound,Y,Homo sapiens,N,0.524,6.8,Y,"{""em.atom_inclusion_all_atoms"":0.778,""em.atom_inclusion_backbone"":0.837,""em.author_provided_fsc_resolution_by_cutoff_pt143"":3.4,""em.qscore"":0.524,""geometry.angles_rmsz"":0.32,""geometry.bonds_rmsz"":0.14,""geometry.clashscore"":6.8,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.0,""summary.attempted_validation_steps"":""visualanalysis,mogul,molprobity,validation-pack,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2025-06-26T07:23:00+0000""}",https://files.rcsb.org/download/6LN8.cif,https://www.ebi.ac.uk/pdbe/entry-files/6ln8_validation.pdf,stress,length_outside_80_800,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6LN9,2020-08-26T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.4,2p5_to_3p5,1,1,A,A,1059,,,,2,MG,ligand_or_cofactor_bound,Y,Homo sapiens,N,0.449,7.76,Y,"{""em.atom_inclusion_all_atoms"":0.688,""em.atom_inclusion_backbone"":0.764,""em.author_provided_fsc_resolution_by_cutoff_pt143"":3.12,""em.qscore"":0.449,""geometry.angles_rmsz"":0.3,""geometry.bonds_rmsz"":0.11,""geometry.clashscore"":7.76,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.0,""summary.attempted_validation_steps"":""visualanalysis,mogul,molprobity,validation-pack,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2025-06-24T03:32:00+0000""}",https://files.rcsb.org/download/6LN9.cif,https://www.ebi.ac.uk/pdbe/entry-files/6ln9_validation.pdf,stress,length_outside_80_800,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6LQA,2021-03-24T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.3,2p5_to_3p5,1,1,B,B,2059,,,,2,NAG,ligand_or_cofactor_bound,N,Homo sapiens,Y,0.438,14.94,Y,"{""em.atom_inclusion_all_atoms"":0.942,""em.atom_inclusion_backbone"":0.979,""em.qscore"":0.438,""geometry.angles_rmsz"":0.64,""geometry.bonds_rmsz"":0.4,""geometry.clashscore"":14.94,""geometry.percent_ramachandran_outliers"":0.87,""geometry.percent_rotamer_outliers"":7.6,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,mogul,buster-report,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2024-10-27T04:09:00+0000""}",https://files.rcsb.org/download/6LQA.cif,https://www.ebi.ac.uk/pdbe/entry-files/6lqa_validation.pdf,stress,length_outside_80_800,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6LR0,2020-04-15T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.5,2p5_to_3p5,1,1,U,U,1321,,,,0,,apo_like,N,Homo sapiens,Y,0.419,5.62,Y,"{""em.atom_inclusion_all_atoms"":0.6942,""em.atom_inclusion_backbone"":0.8002,""em.qscore"":0.419,""geometry.angles_rmsz"":0.7,""geometry.bonds_rmsz"":0.48,""geometry.clashscore"":5.62,""geometry.percent_ramachandran_outliers"":0.08,""geometry.percent_rotamer_outliers"":0.49,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2023-01-12T03:11:00+0000""}",https://files.rcsb.org/download/6LR0.cif,https://www.ebi.ac.uk/pdbe/entry-files/6lr0_validation.pdf,stress,length_outside_80_800,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6M5T,2020-10-28T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.6,gt_3p5,1,1,A,A,286,,,,0,,apo_like,N,Human alphaherpesvirus 1 strain 17,N,0.127,11.16,Y,"{""em.atom_inclusion_all_atoms"":0.427,""em.atom_inclusion_backbone"":0.54,""em.qscore"":0.127,""geometry.angles_rmsz"":1.03,""geometry.bonds_rmsz"":0.6,""geometry.clashscore"":11.16,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.0,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2025-06-24T19:40:00+0000""}",https://files.rcsb.org/download/6M5T.cif,https://www.ebi.ac.uk/pdbe/entry-files/6m5t_validation.pdf,cryo_em_robustness,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6MG8,2018-11-28T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,3.6,gt_3p5,1,1,A,A,1305,,,,1,,ligand_or_cofactor_bound,N,Mus musculus,Y,0.458,8.64,Y,"{""em.atom_inclusion_all_atoms"":0.848,""em.atom_inclusion_backbone"":0.939,""em.author_provided_fsc_resolution_by_cutoff_pt143"":3.49,""em.qscore"":0.458,""geometry.angles_rmsz"":0.43,""geometry.bonds_rmsz"":0.27,""geometry.clashscore"":8.64,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.0,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,mogul,buster-report,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2024-10-26T22:02:00+0000""}",https://files.rcsb.org/download/6MG8.cif,https://www.ebi.ac.uk/pdbe/entry-files/6mg8_validation.pdf,stress,length_outside_80_800,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,6N9Y,2019-03-13T00:00:00+0000,ELECTRON MICROSCOPY,cryoem,4.0,gt_3p5,1,1,A,A,552,,,,0,,apo_like,N,Bluetongue virus 23,N,0.432,4.58,Y,"{""em.atom_inclusion_all_atoms"":0.386,""em.atom_inclusion_backbone"":0.618,""em.qscore"":0.432,""geometry.angles_rmsz"":0.58,""geometry.bonds_rmsz"":0.4,""geometry.clashscore"":4.58,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.21,""summary.attempted_validation_steps"":""visualanalysis,molprobity,validation-pack,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-03-09T14:23:00+0000""}",https://files.rcsb.org/download/6N9Y.cif,https://www.ebi.ac.uk/pdbe/entry-files/6n9y_validation.pdf,cryo_em_robustness,,,,pending,pending,pending,pending
