frozen_pdb_manifest_version,selection_spec_id,pdb_id,release_date,experimental_method,modality,resolution_combined,resolution_band,polymer_entity_count,deposited_protein_instance_count,chain_id,protein_chains_in_entity,chain_length_metadata,chain_length_parsed,num_ca_atoms,fraction_ca_present,num_nonpolymer_ligands,nonpolymer_bound_components,ligand_state,has_metal,organism,is_membrane_annotated,qscore,clashscore,validation_available,validation_quality_fields,mmcif_deposited_url,validation_url_primary,pdb_stratum,entry_exclusion_code,mmcif_sha256,validation_pdf_sha256,download_status,parse_status,graph_status,topology_status
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13MW,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.1,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,3.04,Y,"{""geometry.angles_rmsz"":0.44,""geometry.bonds_rmsz"":0.27,""geometry.clashscore"":3.04,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.37,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T20:18:00+0000""}",https://files.rcsb.org/download/13MW.cif,https://www.ebi.ac.uk/pdbe/entry-files/13mw_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13MX,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.02,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,3.63,Y,"{""geometry.angles_rmsz"":0.27,""geometry.bonds_rmsz"":0.09,""geometry.clashscore"":3.63,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.0,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T19:30:00+0000""}",https://files.rcsb.org/download/13MX.cif,https://www.ebi.ac.uk/pdbe/entry-files/13mx_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13MY,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.0,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,2.62,Y,"{""geometry.angles_rmsz"":0.35,""geometry.bonds_rmsz"":0.17,""geometry.clashscore"":2.62,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.37,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T21:11:00+0000""}",https://files.rcsb.org/download/13MY.cif,https://www.ebi.ac.uk/pdbe/entry-files/13my_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13MZ,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.09,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,3.23,Y,"{""geometry.angles_rmsz"":0.24,""geometry.bonds_rmsz"":0.08,""geometry.clashscore"":3.23,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.37,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T22:04:00+0000""}",https://files.rcsb.org/download/13MZ.cif,https://www.ebi.ac.uk/pdbe/entry-files/13mz_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NA,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.37,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,3.24,Y,"{""geometry.angles_rmsz"":0.58,""geometry.bonds_rmsz"":0.46,""geometry.clashscore"":3.24,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":1.1,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T21:09:00+0000""}",https://files.rcsb.org/download/13NA.cif,https://www.ebi.ac.uk/pdbe/entry-files/13na_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NB,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.81,2p5_to_3p5,1,1,A,A,354,,,,2,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,2.84,Y,"{""geometry.angles_rmsz"":0.27,""geometry.bonds_rmsz"":0.09,""geometry.clashscore"":2.84,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.73,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T21:59:00+0000""}",https://files.rcsb.org/download/13NB.cif,https://www.ebi.ac.uk/pdbe/entry-files/13nb_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NC,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,1.94,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,3.24,Y,"{""geometry.angles_rmsz"":0.83,""geometry.bonds_rmsz"":0.87,""geometry.clashscore"":3.24,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.37,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T19:49:00+0000""}",https://files.rcsb.org/download/13NC.cif,https://www.ebi.ac.uk/pdbe/entry-files/13nc_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13ND,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.03,lt_2p5,1,1,A,A,354,,,,2,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,3.44,Y,"{""geometry.angles_rmsz"":0.28,""geometry.bonds_rmsz"":0.09,""geometry.clashscore"":3.44,""geometry.percent_ramachandran_outliers"":0.64,""geometry.percent_rotamer_outliers"":0.0,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T20:54:00+0000""}",https://files.rcsb.org/download/13ND.cif,https://www.ebi.ac.uk/pdbe/entry-files/13nd_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NE,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.09,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,2.83,Y,"{""geometry.angles_rmsz"":0.34,""geometry.bonds_rmsz"":0.17,""geometry.clashscore"":2.83,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.37,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T19:36:00+0000""}",https://files.rcsb.org/download/13NE.cif,https://www.ebi.ac.uk/pdbe/entry-files/13ne_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NF,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.06,lt_2p5,1,1,A,A,354,,,,2,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,4.06,Y,"{""geometry.angles_rmsz"":0.26,""geometry.bonds_rmsz"":0.08,""geometry.clashscore"":4.06,""geometry.percent_ramachandran_outliers"":0.64,""geometry.percent_rotamer_outliers"":0.37,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T19:44:00+0000""}",https://files.rcsb.org/download/13NF.cif,https://www.ebi.ac.uk/pdbe/entry-files/13nf_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NG,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.35,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,1.82,Y,"{""geometry.angles_rmsz"":0.34,""geometry.bonds_rmsz"":0.18,""geometry.clashscore"":1.82,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.73,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T21:28:00+0000""}",https://files.rcsb.org/download/13NG.cif,https://www.ebi.ac.uk/pdbe/entry-files/13ng_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NH,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.67,2p5_to_3p5,1,1,A,A,354,,,,2,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,3.25,Y,"{""geometry.angles_rmsz"":0.26,""geometry.bonds_rmsz"":0.11,""geometry.clashscore"":3.25,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":1.1,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T21:00:00+0000""}",https://files.rcsb.org/download/13NH.cif,https://www.ebi.ac.uk/pdbe/entry-files/13nh_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NI,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,1.94,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,4.45,Y,"{""geometry.angles_rmsz"":0.78,""geometry.bonds_rmsz"":0.71,""geometry.clashscore"":4.45,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.37,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T21:50:00+0000""}",https://files.rcsb.org/download/13NI.cif,https://www.ebi.ac.uk/pdbe/entry-files/13ni_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NJ,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.09,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,3.24,Y,"{""geometry.angles_rmsz"":0.42,""geometry.bonds_rmsz"":0.28,""geometry.clashscore"":3.24,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.0,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T21:18:00+0000""}",https://files.rcsb.org/download/13NJ.cif,https://www.ebi.ac.uk/pdbe/entry-files/13nj_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NK,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.23,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,3.25,Y,"{""geometry.angles_rmsz"":0.49,""geometry.bonds_rmsz"":0.33,""geometry.clashscore"":3.25,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":1.1,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T19:59:00+0000""}",https://files.rcsb.org/download/13NK.cif,https://www.ebi.ac.uk/pdbe/entry-files/13nk_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NL,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.13,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,3.23,Y,"{""geometry.angles_rmsz"":0.24,""geometry.bonds_rmsz"":0.09,""geometry.clashscore"":3.23,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.37,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T20:58:00+0000""}",https://files.rcsb.org/download/13NL.cif,https://www.ebi.ac.uk/pdbe/entry-files/13nl_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NM,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.4,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,5.65,Y,"{""geometry.angles_rmsz"":0.27,""geometry.bonds_rmsz"":0.1,""geometry.clashscore"":5.65,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.73,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T19:11:00+0000""}",https://files.rcsb.org/download/13NM.cif,https://www.ebi.ac.uk/pdbe/entry-files/13nm_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NN,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.59,2p5_to_3p5,1,1,A,A,354,,,,2,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,3.63,Y,"{""geometry.angles_rmsz"":0.3,""geometry.bonds_rmsz"":0.11,""geometry.clashscore"":3.63,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.37,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T22:15:00+0000""}",https://files.rcsb.org/download/13NN.cif,https://www.ebi.ac.uk/pdbe/entry-files/13nn_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NO,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.61,2p5_to_3p5,1,1,A,A,354,,,,2,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,3.45,Y,"{""geometry.angles_rmsz"":0.43,""geometry.bonds_rmsz"":0.26,""geometry.clashscore"":3.45,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.73,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T20:37:00+0000""}",https://files.rcsb.org/download/13NO.cif,https://www.ebi.ac.uk/pdbe/entry-files/13no_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NP,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.18,lt_2p5,1,1,A,A,354,,,,2,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,2.23,Y,"{""geometry.angles_rmsz"":0.24,""geometry.bonds_rmsz"":0.09,""geometry.clashscore"":2.23,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.73,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T21:27:00+0000""}",https://files.rcsb.org/download/13NP.cif,https://www.ebi.ac.uk/pdbe/entry-files/13np_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NQ,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.3,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,2.62,Y,"{""geometry.angles_rmsz"":0.3,""geometry.bonds_rmsz"":0.12,""geometry.clashscore"":2.62,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.37,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T21:37:00+0000""}",https://files.rcsb.org/download/13NQ.cif,https://www.ebi.ac.uk/pdbe/entry-files/13nq_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NR,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.08,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,3.45,Y,"{""geometry.angles_rmsz"":0.29,""geometry.bonds_rmsz"":0.12,""geometry.clashscore"":3.45,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.0,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T20:51:00+0000""}",https://files.rcsb.org/download/13NR.cif,https://www.ebi.ac.uk/pdbe/entry-files/13nr_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NS,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.03,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,2.23,Y,"{""geometry.angles_rmsz"":0.36,""geometry.bonds_rmsz"":0.16,""geometry.clashscore"":2.23,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.37,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T21:53:00+0000""}",https://files.rcsb.org/download/13NS.cif,https://www.ebi.ac.uk/pdbe/entry-files/13ns_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NT,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.05,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,3.01,Y,"{""geometry.angles_rmsz"":0.35,""geometry.bonds_rmsz"":0.16,""geometry.clashscore"":3.01,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.0,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T20:32:00+0000""}",https://files.rcsb.org/download/13NT.cif,https://www.ebi.ac.uk/pdbe/entry-files/13nt_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NU,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,1.97,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,2.43,Y,"{""geometry.angles_rmsz"":0.63,""geometry.bonds_rmsz"":0.53,""geometry.clashscore"":2.43,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.37,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T20:49:00+0000""}",https://files.rcsb.org/download/13NU.cif,https://www.ebi.ac.uk/pdbe/entry-files/13nu_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NV,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.86,2p5_to_3p5,1,1,A,A,354,,,,2,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,4.67,Y,"{""geometry.angles_rmsz"":0.27,""geometry.bonds_rmsz"":0.1,""geometry.clashscore"":4.67,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.73,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T19:55:00+0000""}",https://files.rcsb.org/download/13NV.cif,https://www.ebi.ac.uk/pdbe/entry-files/13nv_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NW,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.37,lt_2p5,1,1,A,A,354,,,,2,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,3.04,Y,"{""geometry.angles_rmsz"":0.37,""geometry.bonds_rmsz"":0.16,""geometry.clashscore"":3.04,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.37,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T20:42:00+0000""}",https://files.rcsb.org/download/13NW.cif,https://www.ebi.ac.uk/pdbe/entry-files/13nw_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NX,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.24,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,2.84,Y,"{""geometry.angles_rmsz"":0.27,""geometry.bonds_rmsz"":0.09,""geometry.clashscore"":2.84,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":1.1,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T20:04:00+0000""}",https://files.rcsb.org/download/13NX.cif,https://www.ebi.ac.uk/pdbe/entry-files/13nx_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NY,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,2.05,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,2.63,Y,"{""geometry.angles_rmsz"":0.32,""geometry.bonds_rmsz"":0.16,""geometry.clashscore"":2.63,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.0,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T19:37:00+0000""}",https://files.rcsb.org/download/13NY.cif,https://www.ebi.ac.uk/pdbe/entry-files/13ny_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,13NZ,2026-02-18T00:00:00+0000,X-RAY DIFFRACTION,xray,1.97,lt_2p5,1,1,A,A,354,,,,3,ZN,ligand_or_cofactor_bound,Y,Severe acute respiratory syndrome coronavirus 2,N,,2.81,Y,"{""geometry.angles_rmsz"":0.52,""geometry.bonds_rmsz"":0.32,""geometry.clashscore"":2.81,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":0.0,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2026-02-12T19:21:00+0000""}",https://files.rcsb.org/download/13NZ.cif,https://www.ebi.ac.uk/pdbe/entry-files/13nz_validation.pdf,stress,,,,pending,pending,pending,pending
